,ubigeo,distrito,tipo_area,poblacion,porcentaje,acumulado_porcentaje,anio
428,020903,BAMBAS,Area Urbana,161,31.38,31.38,2005
429,020903,BAMBAS,Area Rural,352,68.62,100.0,2005
430,020903,BAMBAS,Total,513,100.0,100.0,2005
431,020904,CUSCA,Area Urbana,440,19.12,19.12,2005
432,020904,CUSCA,Area Rural,1861,80.88,100.0,2005
433,020904,CUSCA,Total,2301,100.0,100.0,2005
434,020905,LA PAMPA,Area Urbana,864,71.88,71.88,2005
435,020905,LA PAMPA,Area Rural,338,28.12,100.0,2005
436,020905,LA PAMPA,Total,1202,100.0,100.0,2005
437,020906,YANAC,Area Urbana,306,39.79,39.79,2005
438,020906,YANAC,Area Rural,463,60.21,100.0,2005
439,020906,YANAC,Total,769,100.0,100.0,2005
440,020907,YUPAN,Area Urbana,335,82.11,82.11,2005
441,020907,YUPAN,Area Rural,73,17.89,100.0,2005
442,020907,YUPAN,Total,408,100.0,100.0,2005
443,021001,HUARI,Area Urbana,4153,44.61,44.61,2005
444,021001,HUARI,Area Rural,5156,55.39,100.0,2005
445,021001,HUARI,Total,9309,100.0,100.0,2005
446,021002,ANRA,Area Urbana,388,20.46,20.46,2005
447,021002,ANRA,Area Rural,1508,79.54,100.0,2005
448,021002,ANRA,Total,1896,100.0,100.0,2005
449,021003,CAJAY,Area Urbana,594,18.27,18.27,2005
450,021003,CAJAY,Area Rural,2658,81.73,100.0,2005
451,021003,CAJAY,Total,3252,100.0,100.0,2005
452,021004,CHAVIN DE HUANTAR,Area Urbana,1757,20.21,20.21,2005
453,021004,CHAVIN DE HUANTAR,Area Rural,6937,79.79,100.0,2005
454,021004,CHAVIN DE HUANTAR,Total,8694,100.0,100.0,2005
455,021005,HUACACHI,Area Urbana,813,37.47,37.47,2005
456,021005,HUACACHI,Area Rural,1357,62.53,100.0,2005
457,021005,HUACACHI,Total,2170,100.0,100.0,2005
458,021006,HUACCHIS,Area Urbana,1474,68.53,68.53,2005
459,021006,HUACCHIS,Area Rural,677,31.47,100.0,2005
460,021006,HUACCHIS,Total,2151,100.0,100.0,2005
461,021007,HUACHIS,Area Urbana,1389,35.43,35.43,2005
462,021007,HUACHIS,Area Rural,2531,64.57,100.0,2005
463,021007,HUACHIS,Total,3920,100.0,100.0,2005
464,021008,HUANTAR,Area Urbana,733,25.07,25.07,2005
465,021008,HUANTAR,Area Rural,2191,74.93,100.0,2005
466,021008,HUANTAR,Total,2924,100.0,100.0,2005
467,021009,MASIN,Area Urbana,716,35.38,35.38,2005
468,021009,MASIN,Area Rural,1308,64.62,100.0,2005
469,021009,MASIN,Total,2024,100.0,100.0,2005
470,021010,PAUCAS,Area Urbana,1628,73.53,73.53,2005
471,021010,PAUCAS,Area Rural,586,26.47,100.0,2005
472,021010,PAUCAS,Total,2214,100.0,100.0,2005
473,021011,PONTO,Area Urbana,418,13.17,13.17,2005
474,021011,PONTO,Area Rural,2757,86.83,100.0,2005
475,021011,PONTO,Total,3175,100.0,100.0,2005
476,021012,RAHUAPAMPA,Area Urbana,513,63.57,63.57,2005
477,021012,RAHUAPAMPA,Area Rural,294,36.43,100.0,2005
478,021012,RAHUAPAMPA,Total,807,100.0,100.0,2005
479,021013,RAPAYAN,Area Urbana,965,55.4,55.4,2005
480,021013,RAPAYAN,Area Rural,777,44.6,100.0,2005
481,021013,RAPAYAN,Total,1742,100.0,100.0,2005
482,021014,SAN MARCOS,Area Urbana,3332,31.07,31.07,2005
483,021014,SAN MARCOS,Area Rural,7393,68.93,100.0,2005
484,021014,SAN MARCOS,Total,10725,100.0,100.0,2005
485,021015,SAN PEDRO DE CHANA,Area Urbana,935,35.28,35.28,2005
486,021015,SAN PEDRO DE CHANA,Area Rural,1715,64.72,100.0,2005
487,021015,SAN PEDRO DE CHANA,Total,2650,100.0,100.0,2005
488,021016,UCO,Area Urbana,814,49.39,49.39,2005
489,021016,UCO,Area Rural,834,50.61,100.0,2005
490,021016,UCO,Total,1648,100.0,100.0,2005
491,021101,HUARMEY,Area Urbana,16431,79.09,79.09,2005
492,021101,HUARMEY,Area Rural,4344,20.91,100.0,2005
493,021101,HUARMEY,Total,20775,100.0,100.0,2005
494,021102,COCHAPETI,Area Urbana,255,26.65,26.65,2005
495,021102,COCHAPETI,Area Rural,702,73.35,100.0,2005
496,021102,COCHAPETI,Total,957,100.0,100.0,2005
497,021103,CULEBRAS,Area Urbana,1632,56.39,56.39,2005
498,021103,CULEBRAS,Area Rural,1262,43.61,100.0,2005
499,021103,CULEBRAS,Total,2894,100.0,100.0,2005
500,021104,HUAYAN,Area Urbana,499,43.13,43.13,2005
501,021104,HUAYAN,Area Rural,658,56.87,100.0,2005
502,021104,HUAYAN,Total,1157,100.0,100.0,2005
503,021105,MALVAS,Area Urbana,414,37.3,37.3,2005
504,021105,MALVAS,Area Rural,696,62.7,100.0,2005
505,021105,MALVAS,Total,1110,100.0,100.0,2005
506,021201,CARAZ,Area Urbana,12179,55.18,55.18,2005
507,021201,CARAZ,Area Rural,9894,44.82,100.0,2005
508,021201,CARAZ,Total,22073,100.0,100.0,2005
509,021202,HUALLANCA,Area Urbana,388,39.39,39.39,2005
510,021202,HUALLANCA,Area Rural,597,60.61,100.0,2005
511,021202,HUALLANCA,Total,985,100.0,100.0,2005
512,021203,HUATA,Area Urbana,244,14.52,14.52,2005
513,021203,HUATA,Area Rural,1437,85.48,100.0,2005
514,021203,HUATA,Total,1681,100.0,100.0,2005
515,021204,HUAYLAS,Area Urbana,855,47.21,47.21,2005
516,021204,HUAYLAS,Area Rural,956,52.79,100.0,2005
517,021204,HUAYLAS,Total,1811,100.0,100.0,2005
518,021205,MATO,Area Urbana,1102,47.87,47.87,2005
519,021205,MATO,Area Rural,1200,52.13,100.0,2005
520,021205,MATO,Total,2302,100.0,100.0,2005
521,021206,PAMPAROMAS,Area Urbana,404,4.76,4.76,2005
522,021206,PAMPAROMAS,Area Rural,8083,95.24,100.0,2005
523,021206,PAMPAROMAS,Total,8487,100.0,100.0,2005
524,021207,PUEBLO LIBRE,Area Urbana,375,5.51,5.51,2005
525,021207,PUEBLO LIBRE,Area Rural,6435,94.49,100.0,2005
526,021207,PUEBLO LIBRE,Total,6810,100.0,100.0,2005
527,021208,SANTA CRUZ,Area Urbana,378,7.52,7.52,2005
528,021208,SANTA CRUZ,Area Rural,4647,92.48,100.0,2005
529,021208,SANTA CRUZ,Total,5025,100.0,100.0,2005
530,021209,SANTO TORIBIO,Area Urbana,362,20.41,20.41,2005
531,021209,SANTO TORIBIO,Area Rural,1412,79.59,100.0,2005
532,021209,SANTO TORIBIO,Total,1774,100.0,100.0,2005
533,021210,YURACMARCA,Area Urbana,453,23.88,23.88,2005
534,021210,YURACMARCA,Area Rural,1444,76.12,100.0,2005
535,021210,YURACMARCA,Total,1897,100.0,100.0,2005
536,021301,PISCOBAMBA,Area Urbana,1330,36.63,36.63,2005
537,021301,PISCOBAMBA,Area Rural,2301,63.37,100.0,2005
538,021301,PISCOBAMBA,Total,3631,100.0,100.0,2005
539,021302,CASCA,Area Urbana,182,4.25,4.25,2005
540,021302,CASCA,Area Rural,4096,95.75,100.0,2005
541,021302,CASCA,Total,4278,100.0,100.0,2005
542,021303,ELEAZAR GUZMAN BARRON,Area Urbana,180,14.73,14.73,2005
543,021303,ELEAZAR GUZMAN BARRON,Area Rural,1042,85.27,100.0,2005
544,021303,ELEAZAR GUZMAN BARRON,Total,1222,100.0,100.0,2005
545,021304,FIDEL OLIVAS ESCUDERO,Area Urbana,206,9.19,9.19,2005
546,021304,FIDEL OLIVAS ESCUDERO,Area Rural,2036,90.81,100.0,2005
547,021304,FIDEL OLIVAS ESCUDERO,Total,2242,100.0,100.0,2005
548,021305,LLAMA,Area Urbana,152,9.96,9.96,2005
549,021305,LLAMA,Area Rural,1374,90.04,100.0,2005
550,021305,LLAMA,Total,1526,100.0,100.0,2005
551,021306,LLUMPA,Area Urbana,307,4.99,4.99,2005
552,021306,LLUMPA,Area Rural,5842,95.01,100.0,2005
553,021306,LLUMPA,Total,6149,100.0,100.0,2005
554,021307,LUCMA,Area Urbana,140,4.26,4.26,2005
555,021307,LUCMA,Area Rural,3146,95.74,100.0,2005
556,021307,LUCMA,Total,3286,100.0,100.0,2005
557,021308,MUSGA,Area Urbana,203,17.68,17.68,2005
558,021308,MUSGA,Area Rural,945,82.32,100.0,2005
559,021308,MUSGA,Total,1148,100.0,100.0,2005
560,021401,OCROS,Area Urbana,872,56.66,56.66,2005
561,021401,OCROS,Area Rural,667,43.34,100.0,2005
562,021401,OCROS,Total,1539,100.0,100.0,2005
563,021402,ACAS,Area Urbana,179,42.22,42.22,2005
564,021402,ACAS,Area Rural,245,57.78,100.0,2005
565,021402,ACAS,Total,424,100.0,100.0,2005
566,021403,CAJAMARQUILLA,Area Urbana,188,100.0,100.0,2005
567,021403,CAJAMARQUILLA,Total,188,100.0,100.0,2005
568,021404,CARHUAPAMPA,Area Urbana,331,84.22,84.22,2005
569,021404,CARHUAPAMPA,Area Rural,62,15.78,100.0,2005
570,021404,CARHUAPAMPA,Total,393,100.0,100.0,2005
571,021405,COCHAS,Area Urbana,196,17.24,17.24,2005
572,021405,COCHAS,Area Rural,941,82.76,100.0,2005
573,021405,COCHAS,Total,1137,100.0,100.0,2005
574,021406,CONGAS,Area Urbana,811,65.77,65.77,2005
575,021406,CONGAS,Area Rural,422,34.23,100.0,2005
576,021406,CONGAS,Total,1233,100.0,100.0,2005
577,021407,LLIPA,Area Urbana,196,96.08,96.08,2005
578,021407,LLIPA,Area Rural,8,3.92,100.0,2005
579,021407,LLIPA,Total,204,100.0,100.0,2005
580,021408,SAN CRISTOBAL DE RAJAN,Area Urbana,327,69.13,69.13,2005
581,021408,SAN CRISTOBAL DE RAJAN,Area Rural,146,30.87,100.0,2005
582,021408,SAN CRISTOBAL DE RAJAN,Total,473,100.0,100.0,2005
583,021409,SAN PEDRO,Area Urbana,134,15.06,15.06,2005
584,021409,SAN PEDRO,Area Rural,756,84.94,100.0,2005
585,021409,SAN PEDRO,Total,890,100.0,100.0,2005
586,021410,SANTIAGO DE CHILCAS,Area Urbana,297,77.75,77.75,2005
587,021410,SANTIAGO DE CHILCAS,Area Rural,85,22.25,100.0,2005
588,021410,SANTIAGO DE CHILCAS,Total,382,100.0,100.0,2005
589,021501,CABANA,Area Urbana,1925,65.97,65.97,2005
590,021501,CABANA,Area Rural,993,34.03,100.0,2005
591,021501,CABANA,Total,2918,100.0,100.0,2005
592,021502,BOLOGNESI,Area Urbana,491,33.96,33.96,2005
593,021502,BOLOGNESI,Area Rural,955,66.04,100.0,2005
594,021502,BOLOGNESI,Total,1446,100.0,100.0,2005
595,021503,CONCHUCOS,Area Urbana,4573,59.7,59.7,2005
596,021503,CONCHUCOS,Area Rural,3087,40.3,100.0,2005
597,021503,CONCHUCOS,Total,7660,100.0,100.0,2005
598,021504,HUACASCHUQUE,Area Urbana,251,34.2,34.2,2005
599,021504,HUACASCHUQUE,Area Rural,483,65.8,100.0,2005
600,021504,HUACASCHUQUE,Total,734,100.0,100.0,2005
601,021505,HUANDOVAL,Area Urbana,711,60.56,60.56,2005
602,021505,HUANDOVAL,Area Rural,463,39.44,100.0,2005
603,021505,HUANDOVAL,Total,1174,100.0,100.0,2005
604,021506,LACABAMBA,Area Urbana,510,56.73,56.73,2005
605,021506,LACABAMBA,Area Rural,389,43.27,100.0,2005
606,021506,LACABAMBA,Total,899,100.0,100.0,2005
607,021507,LLAPO,Area Urbana,624,97.2,97.2,2005
608,021507,LLAPO,Area Rural,18,2.8,100.0,2005
609,021507,LLAPO,Total,642,100.0,100.0,2005
610,021508,PALLASCA,Area Urbana,1152,41.89,41.89,2005
611,021508,PALLASCA,Area Rural,1598,58.11,100.0,2005
612,021508,PALLASCA,Total,2750,100.0,100.0,2005
613,021509,PAMPAS,Area Urbana,2895,49.67,49.67,2005
614,021509,PAMPAS,Area Rural,2933,50.33,100.0,2005
615,021509,PAMPAS,Total,5828,100.0,100.0,2005
616,021510,SANTA ROSA,Area Urbana,419,34.46,34.46,2005
617,021510,SANTA ROSA,Area Rural,797,65.54,100.0,2005
618,021510,SANTA ROSA,Total,1216,100.0,100.0,2005
619,021511,TAUCA,Area Urbana,1481,44.7,44.7,2005
620,021511,TAUCA,Area Rural,1832,55.3,100.0,2005
621,021511,TAUCA,Total,3313,100.0,100.0,2005
622,021601,POMABAMBA,Area Urbana,4115,27.84,27.84,2005
623,021601,POMABAMBA,Area Rural,10665,72.16,100.0,2005
624,021601,POMABAMBA,Total,14780,100.0,100.0,2005
625,021602,HUAYLLAN,Area Urbana,415,11.12,11.12,2005
626,021602,HUAYLLAN,Area Rural,3317,88.88,100.0,2005
627,021602,HUAYLLAN,Total,3732,100.0,100.0,2005
628,021603,PAROBAMBA,Area Urbana,979,13.76,13.76,2005
629,021603,PAROBAMBA,Area Rural,6138,86.24,100.0,2005
630,021603,PAROBAMBA,Total,7117,100.0,100.0,2005
631,021604,QUINUABAMBA,Area Urbana,165,6.48,6.48,2005
632,021604,QUINUABAMBA,Area Rural,2380,93.52,100.0,2005
633,021604,QUINUABAMBA,Total,2545,100.0,100.0,2005
634,021701,RECUAY,Area Urbana,2955,56.98,56.98,2005
635,021701,RECUAY,Area Rural,2231,43.02,100.0,2005
636,021701,RECUAY,Total,5186,100.0,100.0,2005
637,021702,CATAC,Area Urbana,2595,56.22,56.22,2005
638,021702,CATAC,Area Rural,2021,43.78,100.0,2005
639,021702,CATAC,Total,4616,100.0,100.0,2005
640,021703,COTAPARACO,Area Urbana,453,73.18,73.18,2005
641,021703,COTAPARACO,Area Rural,166,26.82,100.0,2005
642,021703,COTAPARACO,Total,619,100.0,100.0,2005
643,021704,HUAYLLAPAMPA,Area Urbana,367,48.8,48.8,2005
644,021704,HUAYLLAPAMPA,Area Rural,385,51.2,100.0,2005
645,021704,HUAYLLAPAMPA,Total,752,100.0,100.0,2005
646,021705,LLACLLIN,Area Urbana,447,55.39,55.39,2005
647,021705,LLACLLIN,Area Rural,360,44.61,100.0,2005
648,021705,LLACLLIN,Total,807,100.0,100.0,2005
649,021706,MARCA,Area Urbana,670,60.31,60.31,2005
650,021706,MARCA,Area Rural,441,39.69,100.0,2005
651,021706,MARCA,Total,1111,100.0,100.0,2005
652,021707,PAMPAS CHICO,Area Urbana,477,44.41,44.41,2005
653,021707,PAMPAS CHICO,Area Rural,597,55.59,100.0,2005
654,021707,PAMPAS CHICO,Total,1074,100.0,100.0,2005
655,021708,PARARIN,Area Urbana,276,30.26,30.26,2005
656,021708,PARARIN,Area Rural,636,69.74,100.0,2005
657,021708,PARARIN,Total,912,100.0,100.0,2005
658,021709,TAPACOCHA,Area Urbana,245,50.72,50.72,2005
659,021709,TAPACOCHA,Area Rural,238,49.28,100.0,2005
660,021709,TAPACOCHA,Total,483,100.0,100.0,2005
661,021710,TICAPAMPA,Area Urbana,1603,62.47,62.47,2005
662,021710,TICAPAMPA,Area Rural,963,37.53,100.0,2005
663,021710,TICAPAMPA,Total,2566,100.0,100.0,2005
664,021801,CHIMBOTE,Area Urbana,206953,95.24,95.24,2005
665,021801,CHIMBOTE,Area Rural,10350,4.76,100.0,2005
666,021801,CHIMBOTE,Total,217303,100.0,100.0,2005
667,021802,CACERES DEL PERU,Area Urbana,1167,23.37,23.37,2005
668,021802,CACERES DEL PERU,Area Rural,3827,76.63,100.0,2005
669,021802,CACERES DEL PERU,Total,4994,100.0,100.0,2005
670,021803,COISHCO,Area Urbana,15036,100.0,100.0,2005
671,021803,COISHCO,Total,15036,100.0,100.0,2005
672,021804,MACATE,Area Urbana,300,6.51,6.51,2005
673,021804,MACATE,Area Rural,4311,93.49,100.0,2005
674,021804,MACATE,Total,4611,100.0,100.0,2005
675,021805,MORO,Area Urbana,3216,42.53,42.53,2005
676,021805,MORO,Area Rural,4346,57.47,100.0,2005
677,021805,MORO,Total,7562,100.0,100.0,2005
678,021806,NEPEÑA,Area Urbana,10984,91.09,91.09,2005
679,021806,NEPEÑA,Area Rural,1075,8.91,100.0,2005
680,021806,NEPEÑA,Total,12059,100.0,100.0,2005
681,021807,SAMANCO,Area Urbana,2661,65.17,65.17,2005
682,021807,SAMANCO,Area Rural,1422,34.83,100.0,2005
683,021807,SAMANCO,Total,4083,100.0,100.0,2005
684,021808,SANTA,Area Urbana,15332,87.97,87.97,2005
685,021808,SANTA,Area Rural,2096,12.03,100.0,2005
686,021808,SANTA,Total,17428,100.0,100.0,2005
687,021809,NUEVO CHIMBOTE,Area Urbana,106397,99.35,99.35,2005
688,021809,NUEVO CHIMBOTE,Area Rural,698,0.65,100.0,2005
689,021809,NUEVO CHIMBOTE,Total,107095,100.0,100.0,2005
690,021901,SIHUAS,Area Urbana,3550,68.76,68.76,2005
691,021901,SIHUAS,Area Rural,1613,31.24,100.0,2005
692,021901,SIHUAS,Total,5163,100.0,100.0,2005
693,021902,ACOBAMBA,Area Urbana,236,13.31,13.31,2005
694,021902,ACOBAMBA,Area Rural,1537,86.69,100.0,2005
695,021902,ACOBAMBA,Total,1773,100.0,100.0,2005
696,021903,ALFONSO UGARTE,Area Urbana,246,27.18,27.18,2005
697,021903,ALFONSO UGARTE,Area Rural,659,72.82,100.0,2005
698,021903,ALFONSO UGARTE,Total,905,100.0,100.0,2005
699,021904,CASHAPAMPA,Area Urbana,149,4.87,4.87,2005
700,021904,CASHAPAMPA,Area Rural,2909,95.13,100.0,2005
701,021904,CASHAPAMPA,Total,3058,100.0,100.0,2005
702,021905,CHINGALPO,Area Urbana,509,44.65,44.65,2005
703,021905,CHINGALPO,Area Rural,631,55.35,100.0,2005
704,021905,CHINGALPO,Total,1140,100.0,100.0,2005
705,021906,HUAYLLABAMBA,Area Urbana,1222,26.65,26.65,2005
706,021906,HUAYLLABAMBA,Area Rural,3364,73.35,100.0,2005
707,021906,HUAYLLABAMBA,Total,4586,100.0,100.0,2005
708,021907,QUICHES,Area Urbana,566,20.15,20.15,2005
709,021907,QUICHES,Area Rural,2243,79.85,100.0,2005
710,021907,QUICHES,Total,2809,100.0,100.0,2005
711,021908,RAGASH,Area Urbana,446,16.25,16.25,2005
712,021908,RAGASH,Area Rural,2299,83.75,100.0,2005
713,021908,RAGASH,Total,2745,100.0,100.0,2005
714,021909,SAN JUAN,Area Urbana,203,3.06,3.06,2005
715,021909,SAN JUAN,Area Rural,6423,96.94,100.0,2005
716,021909,SAN JUAN,Total,6626,100.0,100.0,2005
717,021910,SICSIBAMBA,Area Urbana,283,13.85,13.85,2005
718,021910,SICSIBAMBA,Area Rural,1761,86.15,100.0,2005
719,021910,SICSIBAMBA,Total,2044,100.0,100.0,2005
720,022001,YUNGAY,Area Urbana,7090,37.12,37.12,2005
721,022001,YUNGAY,Area Rural,12009,62.88,100.0,2005
722,022001,YUNGAY,Total,19099,100.0,100.0,2005
723,022002,CASCAPARA,Area Urbana,102,5.45,5.45,2005
724,022002,CASCAPARA,Area Rural,1770,94.55,100.0,2005
725,022002,CASCAPARA,Total,1872,100.0,100.0,2005
726,022003,MANCOS,Area Urbana,2338,32.13,32.13,2005
727,022003,MANCOS,Area Rural,4938,67.87,100.0,2005
728,022003,MANCOS,Total,7276,100.0,100.0,2005
729,022004,MATACOTO,Area Urbana,200,13.57,13.57,2005
730,022004,MATACOTO,Area Rural,1274,86.43,100.0,2005
731,022004,MATACOTO,Total,1474,100.0,100.0,2005
732,022005,QUILLO,Area Urbana,559,4.66,4.66,2005
733,022005,QUILLO,Area Rural,11431,95.34,100.0,2005
734,022005,QUILLO,Total,11990,100.0,100.0,2005
735,022006,RANRAHIRCA,Area Urbana,867,26.34,26.34,2005
736,022006,RANRAHIRCA,Area Rural,2424,73.66,100.0,2005
737,022006,RANRAHIRCA,Total,3291,100.0,100.0,2005
738,022007,SHUPLUY,Area Urbana,171,7.18,7.18,2005
739,022007,SHUPLUY,Area Rural,2211,92.82,100.0,2005
740,022007,SHUPLUY,Total,2382,100.0,100.0,2005
741,022008,YANAMA,Area Urbana,444,6.25,6.25,2005
742,022008,YANAMA,Area Rural,6661,93.75,100.0,2005
743,022008,YANAMA,Total,7105,100.0,100.0,2005
744,030101,ABANCAY,Area Urbana,48249,89.05,89.05,2005
745,030101,ABANCAY,Area Rural,5931,10.95,100.0,2005
746,030101,ABANCAY,Total,54180,100.0,100.0,2005
747,030102,CHACOCHE,Area Urbana,915,66.26,66.26,2005
748,030102,CHACOCHE,Area Rural,466,33.74,100.0,2005
749,030102,CHACOCHE,Total,1381,100.0,100.0,2005
750,030103,CIRCA,Area Urbana,469,15.1,15.1,2005
751,030103,CIRCA,Area Rural,2636,84.9,100.0,2005
752,030103,CIRCA,Total,3105,100.0,100.0,2005
753,030104,CURAHUASI,Area Urbana,5048,27.2,27.2,2005
754,030104,CURAHUASI,Area Rural,13508,72.8,100.0,2005
755,030104,CURAHUASI,Total,18556,100.0,100.0,2005
756,030105,HUANIPACA,Area Urbana,979,18.62,18.62,2005
757,030105,HUANIPACA,Area Rural,4278,81.38,100.0,2005
758,030105,HUANIPACA,Total,5257,100.0,100.0,2005
759,030106,LAMBRAMA,Area Urbana,1270,35.5,35.5,2005
760,030106,LAMBRAMA,Area Rural,2307,64.5,100.0,2005
761,030106,LAMBRAMA,Total,3577,100.0,100.0,2005
762,030107,PICHIRHUA,Area Urbana,624,13.67,13.67,2005
763,030107,PICHIRHUA,Area Rural,3940,86.33,100.0,2005
764,030107,PICHIRHUA,Total,4564,100.0,100.0,2005
765,030108,SAN PEDRO DE CACHORA,Area Urbana,829,22.03,22.03,2005
766,030108,SAN PEDRO DE CACHORA,Area Rural,2934,77.97,100.0,2005
767,030108,SAN PEDRO DE CACHORA,Total,3763,100.0,100.0,2005
768,030109,TAMBURCO,Area Urbana,4834,66.99,66.99,2005
769,030109,TAMBURCO,Area Rural,2382,33.01,100.0,2005
770,030109,TAMBURCO,Total,7216,100.0,100.0,2005
771,030201,ANDAHUAYLAS,Area Urbana,23275,68.28,68.28,2005
772,030201,ANDAHUAYLAS,Area Rural,10812,31.72,100.0,2005
773,030201,ANDAHUAYLAS,Total,34087,100.0,100.0,2005
774,030202,ANDARAPA,Area Urbana,858,11.04,11.04,2005
775,030202,ANDARAPA,Area Rural,6917,88.96,100.0,2005
776,030202,ANDARAPA,Total,7775,100.0,100.0,2005
777,030203,CHIARA,Area Urbana,895,55.14,55.14,2005
778,030203,CHIARA,Area Rural,728,44.86,100.0,2005
779,030203,CHIARA,Total,1623,100.0,100.0,2005
780,030204,HUANCARAMA,Area Urbana,3145,40.36,40.36,2005
781,030204,HUANCARAMA,Area Rural,4647,59.64,100.0,2005
782,030204,HUANCARAMA,Total,7792,100.0,100.0,2005
783,030205,HUANCARAY,Area Urbana,457,9.57,9.57,2005
784,030205,HUANCARAY,Area Rural,4318,90.43,100.0,2005
785,030205,HUANCARAY,Total,4775,100.0,100.0,2005
786,030206,HUAYANA,Area Urbana,603,47.11,47.11,2005
787,030206,HUAYANA,Area Rural,677,52.89,100.0,2005
788,030206,HUAYANA,Total,1280,100.0,100.0,2005
789,030207,KISHUARA,Area Urbana,1324,16.79,16.79,2005
790,030207,KISHUARA,Area Rural,6560,83.21,100.0,2005
791,030207,KISHUARA,Total,7884,100.0,100.0,2005
792,030208,PACOBAMBA,Area Urbana,441,7.4,7.4,2005
793,030208,PACOBAMBA,Area Rural,5521,92.6,100.0,2005
794,030208,PACOBAMBA,Total,5962,100.0,100.0,2005
795,030209,PACUCHA,Area Urbana,1187,11.85,11.85,2005
796,030209,PACUCHA,Area Rural,8831,88.15,100.0,2005
797,030209,PACUCHA,Total,10018,100.0,100.0,2005
798,030210,PAMPACHIRI,Area Urbana,710,24.08,24.08,2005
799,030210,PAMPACHIRI,Area Rural,2238,75.92,100.0,2005
800,030210,PAMPACHIRI,Total,2948,100.0,100.0,2005
801,030211,POMACOCHA,Area Urbana,703,62.32,62.32,2005
802,030211,POMACOCHA,Area Rural,425,37.68,100.0,2005
803,030211,POMACOCHA,Total,1128,100.0,100.0,2005
804,030212,SAN ANTONIO DE CACHI,Area Urbana,1500,42.29,42.29,2005
805,030212,SAN ANTONIO DE CACHI,Area Rural,2047,57.71,100.0,2005
806,030212,SAN ANTONIO DE CACHI,Total,3547,100.0,100.0,2005
807,030213,SAN JERONIMO,Area Urbana,7897,45.86,45.86,2005
808,030213,SAN JERONIMO,Area Rural,9323,54.14,100.0,2005
809,030213,SAN JERONIMO,Total,17220,100.0,100.0,2005
810,030214,SAN MIGUEL DE CHACCRAMPA,Area Urbana,817,35.34,35.34,2005
811,030214,SAN MIGUEL DE CHACCRAMPA,Area Rural,1495,64.66,100.0,2005
812,030214,SAN MIGUEL DE CHACCRAMPA,Total,2312,100.0,100.0,2005
813,030215,SANTA MARIA DE CHICMO,Area Urbana,4821,45.3,45.3,2005
814,030215,SANTA MARIA DE CHICMO,Area Rural,5822,54.7,100.0,2005
815,030215,SANTA MARIA DE CHICMO,Total,10643,100.0,100.0,2005
816,030216,TALAVERA,Area Urbana,7753,43.78,43.78,2005
817,030216,TALAVERA,Area Rural,9954,56.22,100.0,2005
818,030216,TALAVERA,Total,17707,100.0,100.0,2005
819,030217,TUMAY HUARACA,Area Urbana,537,28.16,28.16,2005
820,030217,TUMAY HUARACA,Area Rural,1370,71.84,100.0,2005
821,030217,TUMAY HUARACA,Total,1907,100.0,100.0,2005
822,030218,TURPO,Area Urbana,1307,28.95,28.95,2005
823,030218,TURPO,Area Rural,3207,71.05,100.0,2005
824,030218,TURPO,Total,4514,100.0,100.0,2005
825,030219,KAQUIABAMBA,Area Urbana,1543,51.94,51.94,2005
826,030219,KAQUIABAMBA,Area Rural,1428,48.06,100.0,2005
827,030219,KAQUIABAMBA,Total,2971,100.0,100.0,2005
828,030301,ANTABAMBA,Area Urbana,1972,58.99,58.99,2005
829,030301,ANTABAMBA,Area Rural,1371,41.01,100.0,2005
830,030301,ANTABAMBA,Total,3343,100.0,100.0,2005
831,030302,EL ORO,Area Urbana,356,69.94,69.94,2005
832,030302,EL ORO,Area Rural,153,30.06,100.0,2005
833,030302,EL ORO,Total,509,100.0,100.0,2005
834,030303,HUAQUIRCA,Area Urbana,938,66.06,66.06,2005
835,030303,HUAQUIRCA,Area Rural,482,33.94,100.0,2005
836,030303,HUAQUIRCA,Total,1420,100.0,100.0,2005
837,030304,JUAN ESPINOZA MEDRANO,Area Urbana,1814,79.35,79.35,2005
838,030304,JUAN ESPINOZA MEDRANO,Area Rural,472,20.65,100.0,2005
839,030304,JUAN ESPINOZA MEDRANO,Total,2286,100.0,100.0,2005
840,030305,OROPESA,Area Urbana,1142,40.7,40.7,2005
841,030305,OROPESA,Area Rural,1664,59.3,100.0,2005
842,030305,OROPESA,Total,2806,100.0,100.0,2005
843,030306,PACHACONAS,Area Urbana,887,80.78,80.78,2005
844,030306,PACHACONAS,Area Rural,211,19.22,100.0,2005
845,030306,PACHACONAS,Total,1098,100.0,100.0,2005
846,030307,SABAINO,Area Urbana,1171,71.19,71.19,2005
847,030307,SABAINO,Area Rural,474,28.81,100.0,2005
848,030307,SABAINO,Total,1645,100.0,100.0,2005
849,030401,CHALHUANCA,Area Urbana,3659,78.55,78.55,2005
850,030401,CHALHUANCA,Area Rural,999,21.45,100.0,2005
851,030401,CHALHUANCA,Total,4658,100.0,100.0,2005
852,030402,CAPAYA,Area Urbana,241,32.66,32.66,2005
853,030402,CAPAYA,Area Rural,497,67.34,100.0,2005
854,030402,CAPAYA,Total,738,100.0,100.0,2005
855,030403,CARAYBAMBA,Area Urbana,1208,92.43,92.43,2005
856,030403,CARAYBAMBA,Area Rural,99,7.57,100.0,2005
857,030403,CARAYBAMBA,Total,1307,100.0,100.0,2005
